entry,at,order
"""Gautam @ XR0UMSLq50"" bets 140",2021-01-13T03:02:59.905Z,161050697990600
"""Cody @ HO1vaicBKi"" checks",2021-01-13T03:02:53.530Z,161050697353100
"Flop:  [Q♥, 3♣, 6♦]",2021-01-13T03:02:32.899Z,161050695290000
"""Tony @ I8y9iW09Dh"" calls 60",2021-01-13T03:02:32.092Z,161050695209200
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T03:02:29.605Z,161050694960600
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-13T03:02:28.043Z,161050694804400
"""trav @ KSAenvQzCz"" folds",2021-01-13T03:02:25.307Z,161050694530700
"""Cody @ HO1vaicBKi"" calls 60",2021-01-13T03:02:14.242Z,161050693424200
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:02:11.105Z,161050693110600
"""BJ @ ZvsiqtjDfV"" raises to 60",2021-01-13T03:02:10.271Z,161050693027200
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-13T03:02:05.174Z,161050692517500
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T03:02:04.296Z,161050692429700
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:02:02.360Z,161050692236100
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:02:01.516Z,161050692151700
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T03:02:00.629Z,161050692062900
"""trav @ KSAenvQzCz"" posts a big blind of 20",2021-01-13T03:01:51.189Z,161050691119313
"""Cody @ HO1vaicBKi"" posts a small blind of 10",2021-01-13T03:01:51.189Z,161050691119312
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1000) | #2 ""Asher @ 19TVcwV9oC"" (966) | #3 ""Cody @ HO1vaicBKi"" (840) | #4 ""trav @ KSAenvQzCz"" (945) | #5 ""Gautam @ XR0UMSLq50"" (1059) | #6 ""Ravi @ xn9mvyMGGz"" (1361) | #8 ""Tuts 2021 @ jmPBr71waH"" (1370) | #9 ""Ernie @ JzwM-gY3G_"" (417) | #10 ""Tony @ I8y9iW09Dh"" (3042)",2021-01-13T03:01:51.189Z,161050691119302
"-- starting hand #28  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-13T03:01:51.189Z,161050691119301
"The player ""BJ @ ZvsiqtjDfV"" joined the game with a stack of 1000.",2021-01-13T03:01:51.189Z,161050691119300
"-- ending hand #27 --",2021-01-13T03:01:48.265Z,161050690826602
"""Tony @ I8y9iW09Dh"" collected 130 from pot",2021-01-13T03:01:48.265Z,161050690826601
"Uncalled bet of 20 returned to ""Tony @ I8y9iW09Dh""",2021-01-13T03:01:48.265Z,161050690826600
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T03:01:47.448Z,161050690744900
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T03:01:33.518Z,161050689351900
"""Cody @ HO1vaicBKi"" folds",2021-01-13T03:01:25.029Z,161050688503000
"""Tony @ I8y9iW09Dh"" raises to 40",2021-01-13T03:01:23.642Z,161050688364300
"""Ernie @ JzwM-gY3G_"" bets 20",2021-01-13T03:01:19.156Z,161050687915600
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T03:01:07.638Z,161050686763900
"""Cody @ HO1vaicBKi"" checks",2021-01-13T03:01:04.010Z,161050686401000
"Flop:  [2♠, 9♥, 2♥]",2021-01-13T03:00:51.528Z,161050685152900
"""Cody @ HO1vaicBKi"" checks",2021-01-13T03:00:50.723Z,161050685072400
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T03:00:46.488Z,161050684649100
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-13T03:00:44.538Z,161050684453900
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T03:00:39.635Z,161050683963600
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T03:00:32.205Z,161050683220600
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T03:00:30.245Z,161050683024600
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T03:00:29.356Z,161050682935700
"""trav @ KSAenvQzCz"" folds",2021-01-13T03:00:25.426Z,161050682542700
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-13T03:00:23.015Z,161050682301711
"""Asher @ 19TVcwV9oC"" posts a small blind of 10",2021-01-13T03:00:23.015Z,161050682301710
"Player stacks: #2 ""Asher @ 19TVcwV9oC"" (976) | #3 ""Cody @ HO1vaicBKi"" (860) | #4 ""trav @ KSAenvQzCz"" (945) | #5 ""Gautam @ XR0UMSLq50"" (1079) | #6 ""Ravi @ xn9mvyMGGz"" (1361) | #8 ""Tuts 2021 @ jmPBr71waH"" (1370) | #9 ""Ernie @ JzwM-gY3G_"" (457) | #10 ""Tony @ I8y9iW09Dh"" (2952)",2021-01-13T03:00:23.015Z,161050682301701
"-- starting hand #27  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-13T03:00:23.015Z,161050682301700
"-- ending hand #26 --",2021-01-13T03:00:16.979Z,161050681698101
"""Asher @ 19TVcwV9oC"" collected 976 from pot with Two Pair, A's & 7's (combination: A♠, A♦, 7♣, 7♥, J♠)",2021-01-13T03:00:16.979Z,161050681698100
"River: 2♣, A♦, 3♥, 7♥ [J♠]",2021-01-13T03:00:13.949Z,161050681395700
"Turn: 2♣, A♦, 3♥ [7♥]",2021-01-13T03:00:10.918Z,161050681092100
"""Ernie @ JzwM-gY3G_"" shows a A♥, 10♦.",2021-01-13T03:00:10.030Z,161050681003000
"""Asher @ 19TVcwV9oC"" shows a 7♣, A♠.",2021-01-13T03:00:08.477Z,161050680847800
"""Ernie @ JzwM-gY3G_"" calls 423",2021-01-13T03:00:07.061Z,161050680706500
"""Asher @ 19TVcwV9oC"" raises to 423 and go all in",2021-01-13T02:59:57.859Z,161050679786000
"""Ernie @ JzwM-gY3G_"" raises to 130",2021-01-13T02:59:49.553Z,161050678955400
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:59:44.905Z,161050678491000
"""Asher @ 19TVcwV9oC"" bets 65",2021-01-13T02:59:42.447Z,161050678244800
"Flop:  [2♣, A♦, 3♥]",2021-01-13T02:59:35.278Z,161050677528000
"""Tuts 2021 @ jmPBr71waH"" calls 40",2021-01-13T02:59:34.472Z,161050677447300
"The admin approved the player ""BJ @ ZvsiqtjDfV"" participation with a stack of 1000.",2021-01-13T02:59:27.763Z,161050676776500
"""Asher @ 19TVcwV9oC"" calls 40",2021-01-13T02:59:22.573Z,161050676257400
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:59:20.993Z,161050676099400
"""Ernie @ JzwM-gY3G_"" raises to 40",2021-01-13T02:59:17.277Z,161050675727800
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T02:59:13.030Z,161050675303000
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:59:10.814Z,161050675081500
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:59:09.886Z,161050674988600
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:59:08.797Z,161050674879800
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:59:07.943Z,161050674794400
"""Asher @ 19TVcwV9oC"" posts a big blind of 20",2021-01-13T02:59:04.914Z,161050674491511
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-13T02:59:04.914Z,161050674491510
"Player stacks: #2 ""Asher @ 19TVcwV9oC"" (463) | #3 ""Cody @ HO1vaicBKi"" (860) | #4 ""trav @ KSAenvQzCz"" (945) | #5 ""Gautam @ XR0UMSLq50"" (1079) | #6 ""Ravi @ xn9mvyMGGz"" (1361) | #8 ""Tuts 2021 @ jmPBr71waH"" (1410) | #9 ""Ernie @ JzwM-gY3G_"" (920) | #10 ""Tony @ I8y9iW09Dh"" (2962)",2021-01-13T02:59:04.914Z,161050674491501
"-- starting hand #26  (No Limit Texas Hold'em) (dealer: ""Ernie @ JzwM-gY3G_"") --",2021-01-13T02:59:04.914Z,161050674491500
"""Tony @ I8y9iW09Dh"" shows a 3♦, 2♣.",2021-01-13T02:59:01.749Z,161050674175000
"-- ending hand #25 --",2021-01-13T02:59:01.290Z,161050674129102
"""Cody @ HO1vaicBKi"" collected 50 from pot",2021-01-13T02:59:01.290Z,161050674129101
"Uncalled bet of 50 returned to ""Cody @ HO1vaicBKi""",2021-01-13T02:59:01.290Z,161050674129100
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:59:00.481Z,161050674048200
"The player ""BJ @ ZvsiqtjDfV"" requested a seat.",2021-01-13T02:58:58.425Z,161050673842800
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:58:53.980Z,161050673398000
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:58:53.082Z,161050673308300
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:58:47.141Z,161050672714200
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:58:46.257Z,161050672625800
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:58:32.836Z,161050671283700
"""Cody @ HO1vaicBKi"" raises to 70",2021-01-13T02:58:23.786Z,161050670378700
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:58:16.921Z,161050669692100
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-13T02:58:15.301Z,161050669530612
"""Ernie @ JzwM-gY3G_"" posts a small blind of 10",2021-01-13T02:58:15.301Z,161050669530611
"Player stacks: #2 ""Asher @ 19TVcwV9oC"" (463) | #3 ""Cody @ HO1vaicBKi"" (830) | #4 ""trav @ KSAenvQzCz"" (945) | #5 ""Gautam @ XR0UMSLq50"" (1079) | #6 ""Ravi @ xn9mvyMGGz"" (1361) | #8 ""Tuts 2021 @ jmPBr71waH"" (1410) | #9 ""Ernie @ JzwM-gY3G_"" (930) | #10 ""Tony @ I8y9iW09Dh"" (2982)",2021-01-13T02:58:15.301Z,161050669530602
"-- starting hand #25  (No Limit Texas Hold'em) (dealer: ""Tuts 2021 @ jmPBr71waH"") --",2021-01-13T02:58:15.301Z,161050669530601
"The player ""BJ @ ZvsiqtjDfV"" quits the game with a stack of 0.",2021-01-13T02:58:15.301Z,161050669530600
"-- ending hand #24 --",2021-01-13T02:58:09.297Z,161050668929901
"""Tony @ I8y9iW09Dh"" collected 2570 from pot with Two Pair, A's & 10's (combination: A♦, A♥, 10♥, 10♦, K♣)",2021-01-13T02:58:09.297Z,161050668929900
"River: 10♦, 2♣, A♥, 3♦ [K♣]",2021-01-13T02:58:06.248Z,161050668625600
"Turn: 10♦, 2♣, A♥ [3♦]",2021-01-13T02:58:03.220Z,161050668322300
"""Tony @ I8y9iW09Dh"" shows a 10♥, A♦.",2021-01-13T02:58:00.914Z,161050668091500
"""BJ @ ZvsiqtjDfV"" shows a A♠, 7♣.",2021-01-13T02:58:00.824Z,161050668082500
"Uncalled bet of 412 returned to ""Tony @ I8y9iW09Dh""",2021-01-13T02:58:00.198Z,161050668019800
"""BJ @ ZvsiqtjDfV"" calls 1125 and go all in",2021-01-13T02:57:59.379Z,161050667938000
"""Tony @ I8y9iW09Dh"" raises to 1537 and go all in",2021-01-13T02:57:55.455Z,161050667545600
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:56:58.640Z,161050661864100
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:56:45.181Z,161050660518200
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:56:43.857Z,161050660385800
"""BJ @ ZvsiqtjDfV"" bets 240",2021-01-13T02:56:42.014Z,161050660201400
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T02:56:38.896Z,161050659889700
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T02:56:37.102Z,161050659710200
"Flop:  [10♦, 2♣, A♥]",2021-01-13T02:56:30.977Z,161050659097800
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:56:30.168Z,161050659016900
"""Tuts 2021 @ jmPBr71waH"" calls 60",2021-01-13T02:56:26.041Z,161050658604200
"""Ravi @ xn9mvyMGGz"" calls 60",2021-01-13T02:56:23.418Z,161050658341800
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:56:22.499Z,161050658250000
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:56:18.716Z,161050657871700
"""Cody @ HO1vaicBKi"" calls 60",2021-01-13T02:56:16.546Z,161050657654700
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:56:05.447Z,161050656544800
"""BJ @ ZvsiqtjDfV"" calls 60",2021-01-13T02:56:04.604Z,161050656460500
"""Tony @ I8y9iW09Dh"" raises to 60",2021-01-13T02:56:02.467Z,161050656246700
"""Ernie @ JzwM-gY3G_"" posts a big blind of 20",2021-01-13T02:55:45.326Z,161050654532712
"""Tuts 2021 @ jmPBr71waH"" posts a small blind of 10",2021-01-13T02:55:45.326Z,161050654532711
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1185) | #2 ""Asher @ 19TVcwV9oC"" (463) | #3 ""Cody @ HO1vaicBKi"" (890) | #4 ""trav @ KSAenvQzCz"" (945) | #5 ""Gautam @ XR0UMSLq50"" (1079) | #6 ""Ravi @ xn9mvyMGGz"" (1421) | #8 ""Tuts 2021 @ jmPBr71waH"" (1470) | #9 ""Ernie @ JzwM-gY3G_"" (950) | #10 ""Tony @ I8y9iW09Dh"" (1597)",2021-01-13T02:55:45.326Z,161050654532701
"-- starting hand #24  (No Limit Texas Hold'em) (dealer: ""Ravi @ xn9mvyMGGz"") --",2021-01-13T02:55:45.326Z,161050654532700
"""Cody @ HO1vaicBKi"" shows a K♣, A♥.",2021-01-13T02:55:39.851Z,161050653985200
"-- ending hand #23 --",2021-01-13T02:55:38.809Z,161050653881102
"""Tony @ I8y9iW09Dh"" collected 260 from pot with Pair, 8's (combination: 8♥, 8♠, A♠, 10♦, 6♠)",2021-01-13T02:55:38.809Z,161050653881101
"""Tony @ I8y9iW09Dh"" shows a A♠, 6♠.",2021-01-13T02:55:38.809Z,161050653881100
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T02:55:38.003Z,161050653800500
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T02:55:30.164Z,161050653016400
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T02:55:24.720Z,161050652472100
"River: 8♥, 8♠, 4♦, 10♦ [3♠]",2021-01-13T02:55:17.766Z,161050651777500
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T02:55:16.956Z,161050651695600
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T02:55:14.021Z,161050651402200
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T02:55:12.353Z,161050651235400
"Turn: 8♥, 8♠, 4♦ [10♦]",2021-01-13T02:54:59.314Z,161050649931600
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T02:54:58.498Z,161050649849800
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T02:54:52.033Z,161050649203400
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T02:54:50.256Z,161050649025800
"Flop:  [8♥, 8♠, 4♦]",2021-01-13T02:54:43.235Z,161050648323700
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:54:42.412Z,161050648241700
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:54:39.857Z,161050647985800
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:54:33.638Z,161050647363900
"""Gautam @ XR0UMSLq50"" calls 70",2021-01-13T02:54:32.756Z,161050647275700
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:54:24.549Z,161050646454900
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:54:23.704Z,161050646370500
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:54:22.854Z,161050646285500
"""BJ @ ZvsiqtjDfV"" calls 70",2021-01-13T02:54:22.016Z,161050646201800
"""Tony @ I8y9iW09Dh"" raises to 70",2021-01-13T02:54:20.174Z,161050646017500
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T02:53:57.935Z,161050643793600
"""Tuts 2021 @ jmPBr71waH"" posts a big blind of 20",2021-01-13T02:53:51.846Z,161050643184712
"""Ravi @ xn9mvyMGGz"" posts a small blind of 10",2021-01-13T02:53:51.846Z,161050643184711
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1255) | #2 ""Asher @ 19TVcwV9oC"" (463) | #3 ""Cody @ HO1vaicBKi"" (890) | #4 ""trav @ KSAenvQzCz"" (945) | #5 ""Gautam @ XR0UMSLq50"" (1149) | #6 ""Ravi @ xn9mvyMGGz"" (1431) | #8 ""Tuts 2021 @ jmPBr71waH"" (1490) | #9 ""Ernie @ JzwM-gY3G_"" (970) | #10 ""Tony @ I8y9iW09Dh"" (1407)",2021-01-13T02:53:51.846Z,161050643184701
"-- starting hand #23  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-13T02:53:51.846Z,161050643184700
"""Gautam @ XR0UMSLq50"" shows a 9♥, 7♥.",2021-01-13T02:53:48.105Z,161050642810500
"-- ending hand #22 --",2021-01-13T02:53:45.282Z,161050642528404
"""Ravi @ xn9mvyMGGz"" collected 540 from pot with Pair, 10's (combination: 10♠, 10♥, K♠, 8♥, 6♥)",2021-01-13T02:53:45.282Z,161050642528403
"""Ravi @ xn9mvyMGGz"" shows a 10♠, K♠.",2021-01-13T02:53:45.282Z,161050642528402
"""trav @ KSAenvQzCz"" collected 540 from pot with Pair, 10's (combination: 10♣, 10♥, K♥, 8♥, 6♥)",2021-01-13T02:53:45.282Z,161050642528401
"""trav @ KSAenvQzCz"" shows a K♥, 10♣.",2021-01-13T02:53:45.282Z,161050642528400
"""Ravi @ xn9mvyMGGz"" calls 100",2021-01-13T02:53:44.475Z,161050642447600
"""trav @ KSAenvQzCz"" bets 100",2021-01-13T02:53:42.828Z,161050642282900
"""Ravi @ xn9mvyMGGz"" checks",2021-01-13T02:52:54.917Z,161050637491800
"River: 2♣, 8♥, 6♥, 10♥ [4♠]",2021-01-13T02:52:51.950Z,161050637195500
"""Ravi @ xn9mvyMGGz"" calls 240",2021-01-13T02:52:51.138Z,161050637113900
"""trav @ KSAenvQzCz"" raises to 240",2021-01-13T02:52:46.911Z,161050636691200
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:52:41.476Z,161050636147700
"""Ravi @ xn9mvyMGGz"" bets 20",2021-01-13T02:52:37.576Z,161050635757700
"Turn: 2♣, 8♥, 6♥ [10♥]",2021-01-13T02:52:31.955Z,161050635195800
"""trav @ KSAenvQzCz"" calls 50",2021-01-13T02:52:31.147Z,161050635114800
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T02:51:49.835Z,161050630983600
"""Tuts 2021 @ jmPBr71waH"" calls 50",2021-01-13T02:51:48.858Z,161050630885800
"""Ravi @ xn9mvyMGGz"" bets 50",2021-01-13T02:51:31.694Z,161050629169500
"Flop:  [2♣, 8♥, 6♥]",2021-01-13T02:51:13.898Z,161050627389900
"""Ravi @ xn9mvyMGGz"" calls 60",2021-01-13T02:51:13.084Z,161050627308500
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:51:12.191Z,161050627219200
"""trav @ KSAenvQzCz"" calls 60",2021-01-13T02:51:06.506Z,161050626650600
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:51:02.454Z,161050626245500
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:50:56.377Z,161050625637800
"""BJ @ ZvsiqtjDfV"" calls 60",2021-01-13T02:50:55.321Z,161050625532200
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:50:53.219Z,161050625322000
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:50:52.323Z,161050625232300
"""Tuts 2021 @ jmPBr71waH"" raises to 60",2021-01-13T02:50:46.048Z,161050624604900
"""Ravi @ xn9mvyMGGz"" posts a big blind of 20",2021-01-13T02:50:20.234Z,161050622023612
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-13T02:50:20.234Z,161050622023611
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1315) | #2 ""Asher @ 19TVcwV9oC"" (463) | #3 ""Cody @ HO1vaicBKi"" (890) | #4 ""trav @ KSAenvQzCz"" (855) | #5 ""Gautam @ XR0UMSLq50"" (1159) | #6 ""Ravi @ xn9mvyMGGz"" (1341) | #8 ""Tuts 2021 @ jmPBr71waH"" (1600) | #9 ""Ernie @ JzwM-gY3G_"" (970) | #10 ""Tony @ I8y9iW09Dh"" (1407)",2021-01-13T02:50:20.234Z,161050622023601
"-- starting hand #22  (No Limit Texas Hold'em) (dealer: ""trav @ KSAenvQzCz"") --",2021-01-13T02:50:20.234Z,161050622023600
"-- ending hand #21 --",2021-01-13T02:50:14.189Z,161050621419104
"""Tuts 2021 @ jmPBr71waH"" collected 440 from pot with Two Pair, A's & 6's (combination: A♦, A♠, 6♣, 6♦, 8♣)",2021-01-13T02:50:14.189Z,161050621419103
"""Tuts 2021 @ jmPBr71waH"" shows a 6♣, A♦.",2021-01-13T02:50:14.189Z,161050621419102
"""BJ @ ZvsiqtjDfV"" collected 440 from pot with Two Pair, A's & 6's (combination: A♥, A♠, 6♥, 6♦, 8♣)",2021-01-13T02:50:14.189Z,161050621419101
"""BJ @ ZvsiqtjDfV"" shows a 6♥, A♥.",2021-01-13T02:50:14.189Z,161050621419100
"""BJ @ ZvsiqtjDfV"" calls 250",2021-01-13T02:50:13.382Z,161050621338300
"""Tuts 2021 @ jmPBr71waH"" bets 250",2021-01-13T02:50:12.531Z,161050621253200
"River: A♠, 6♦, 8♣, 5♥ [2♠]",2021-01-13T02:49:47.310Z,161050618731700
"""Tuts 2021 @ jmPBr71waH"" calls 100",2021-01-13T02:49:46.504Z,161050618650500
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:49:40.417Z,161050618041700
"""BJ @ ZvsiqtjDfV"" raises to 100",2021-01-13T02:49:33.250Z,161050617325100
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:49:28.091Z,161050616809200
"""Tuts 2021 @ jmPBr71waH"" bets 50",2021-01-13T02:49:25.483Z,161050616548400
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T02:49:19.117Z,161050615911800
"Turn: A♠, 6♦, 8♣ [5♥]",2021-01-13T02:49:11.494Z,161050615149700
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T02:49:10.687Z,161050615068800
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T02:49:09.194Z,161050614919500
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T02:49:05.557Z,161050614555700
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:48:51.312Z,161050613131200
"""BJ @ ZvsiqtjDfV"" bets 20",2021-01-13T02:48:39.660Z,161050611966000
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T02:48:38.098Z,161050611809900
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T02:48:36.460Z,161050611646000
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T02:48:32.321Z,161050611232200
"""trav @ KSAenvQzCz"" checks",2021-01-13T02:48:29.032Z,161050610903300
"Flop:  [A♠, 6♦, 8♣]",2021-01-13T02:48:24.622Z,161050610462400
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T02:48:23.813Z,161050610381400
"""trav @ KSAenvQzCz"" calls 20",2021-01-13T02:48:19.969Z,161050609997000
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:48:03.753Z,161050608375400
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:48:02.906Z,161050608290700
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T02:47:59.667Z,161050607966800
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:47:58.834Z,161050607883500
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T02:47:57.953Z,161050607795400
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T02:47:53.416Z,161050607341700
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:47:50.922Z,161050607092300
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-13T02:47:45.608Z,161050606561012
"""trav @ KSAenvQzCz"" posts a small blind of 10",2021-01-13T02:47:45.608Z,161050606561011
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1265) | #2 ""Asher @ 19TVcwV9oC"" (463) | #3 ""Cody @ HO1vaicBKi"" (890) | #4 ""trav @ KSAenvQzCz"" (875) | #5 ""Gautam @ XR0UMSLq50"" (1199) | #6 ""Ravi @ xn9mvyMGGz"" (1341) | #8 ""Tuts 2021 @ jmPBr71waH"" (1550) | #9 ""Ernie @ JzwM-gY3G_"" (1010) | #10 ""Tony @ I8y9iW09Dh"" (1407)",2021-01-13T02:47:45.608Z,161050606561001
"-- starting hand #21  (No Limit Texas Hold'em) (dealer: ""Cody @ HO1vaicBKi"") --",2021-01-13T02:47:45.608Z,161050606561000
"-- ending hand #20 --",2021-01-13T02:47:39.582Z,161050605958601
"""Gautam @ XR0UMSLq50"" collected 1199 from pot with Flush, Kc High (combination: K♣, 10♣, 8♣, 4♣, 2♣)",2021-01-13T02:47:39.582Z,161050605958600
"""Gautam @ XR0UMSLq50"" shows a 2♣, K♣.",2021-01-13T02:47:38.633Z,161050605863400
"River: 4♣, A♠, 8♣, K♥ [10♣]",2021-01-13T02:47:36.551Z,161050605655700
"Turn: 4♣, A♠, 8♣ [K♥]",2021-01-13T02:47:33.531Z,161050605353600
"""Asher @ 19TVcwV9oC"" shows a J♦, A♦.",2021-01-13T02:47:31.499Z,161050605150000
"Uncalled bet of 47 returned to ""Asher @ 19TVcwV9oC""",2021-01-13T02:47:30.519Z,161050605052000
"""Gautam @ XR0UMSLq50"" calls 432 and go all in",2021-01-13T02:47:29.714Z,161050604971500
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:47:13.896Z,161050603389700
"""Asher @ 19TVcwV9oC"" raises to 479",2021-01-13T02:46:28.482Z,161050598848300
"""Gautam @ XR0UMSLq50"" bets 156",2021-01-13T02:46:20.564Z,161050598056500
"""trav @ KSAenvQzCz"" checks",2021-01-13T02:46:15.066Z,161050597506700
"Flop:  [4♣, A♠, 8♣]",2021-01-13T02:45:43.497Z,161050594349800
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:45:42.691Z,161050594269200
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:45:32.977Z,161050593297800
"""Gautam @ XR0UMSLq50"" calls 95",2021-01-13T02:45:32.017Z,161050593201700
"""trav @ KSAenvQzCz"" calls 95",2021-01-13T02:45:28.970Z,161050592897100
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:45:04.699Z,161050590469900
"""Asher @ 19TVcwV9oC"" raises to 95",2021-01-13T02:45:03.848Z,161050590384900
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T02:44:55.473Z,161050589547300
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-13T02:44:54.635Z,161050589463600
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T02:44:51.533Z,161050589153400
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:44:49.799Z,161050588979900
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:44:41.493Z,161050588149400
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T02:44:40.613Z,161050588061400
"""trav @ KSAenvQzCz"" posts a big blind of 20",2021-01-13T02:44:33.904Z,161050587390512
"""Cody @ HO1vaicBKi"" posts a small blind of 10",2021-01-13T02:44:33.904Z,161050587390511
